Date,Category,Product,START_OF_DAY,MADE_TODAY,AVAILABLE_TO_SELL,OUT_THE_DOOR,ORDERS_TODAY,REMOVED_AS_DAY_OLD,LEFT
2015-10-01,SCONES,PUMPKIN,0,30,30,28,2,0,0
2015-10-01,FRUIT BARS,Blueberry,0,10,10,8,2,0,0
2015-10-01,FRUIT BARS,Cherry,0,10,10,9,1,0,0
2015-10-01,FRUIT BARS,Apple Cin,0,60,60,10,42,8,0
2015-10-01,MUFFINS,Blue Stru,0,24,24,19,2,3,0
2015-10-01,MUFFINS,Choc Carm,0,14,14,12,1,1,0
2015-10-01,MUFFINS,Pump Choc,0,24,24,22,2,0,0
2015-10-01,COOKIES/BARS,Oatmeal CC,0,60,60,47,13,0,0
2015-10-01,COOKIES/BARS,Salted Carm,0,34,34,17,13,0,4
2015-10-01,COOKIES/BARS,Snicker,0,60,60,37,13,0,10
2015-10-01,COOKIES/BARS,Triple Choc,7,48,55,42,13,0,0
2015-10-01,COOKIES/BARS,Frosted,3,12,15,10,0,0,5
2015-10-01,COOKIES/BARS,Smores,3,20,23,11,0,0,12
2015-10-01,COOKIES/BARS,Blondies,0,16,16,10,0,0,6
2015-10-01,COOKIES/BARS,Cashew Crch,13,0,13,11,0,2,0
2015-10-01,COOKIES/BARS,Kahuna,0,20,20,17,0,0,3
2015-10-01,COOKIES/BARS,Cinn Stix,0,0,0,0,0,0,0
2015-10-01,COOKIES/BARS,Totals,26,708,554,383,112,24,40
2015-10-02,BREAD,H,3,0,3,0,3,0,0
2015-10-02,BREAD,FR,23,0,23,17,6,0,0
2015-10-02,BREAD,GW,7,0,7,7,0,0,0
2015-10-02,BREAD,DK,2,0,2,0,2,0,0
2015-10-02,BREAD,H5,29,0,29,20,0,9,0
2015-10-02,BREAD,CSWRL,3,0,3,1,2,0,0
2015-10-02,BREAD,Pump Swrl,0,0,0,0,0,0,0
2015-10-02,BREAD,CnE,0,0,0,0,0,0,0
2015-10-02,BREAD,CnR,2,0,2,2,0,0,0
2015-10-02,BREAD,CnW,0,0,0,0,0,0,0
2015-10-02,BREAD,app swirl,2,0,2,2,0,0,0
2015-10-02,BREAD,CH,5,0,5,5,0,0,0
2015-10-02,BREAD,cg,0,0,0,-2,2,0,0
2015-10-02,BREAD,JCG,0,0,0,0,0,0,0
2015-10-02,BREAD,VS,4,0,4,4,0,0,0
2015-10-02,BREAD,SOUR,0,0,0,0,0,0,0
2015-10-02,BREAD,A.SOUR,0,0,0,0,0,0,0
2015-10-02,BREAD,AP SOUR,0,0,0,0,0,0,0
2015-10-02,BREAD,IHF,0,0,0,0,0,0,0
2015-10-02,BREAD,car,2,0,2,2,0,0,0
2015-10-02,BREAD,but-rls,0,0,0,0,0,0,0
2015-10-02,BREAD,H-RLS,3,0,3,3,0,0,0
2015-10-02,BREAD,FR-RLS,1,0,1,1,0,0,0
2015-10-02,BREAD,VS-RLS,2,0,2,2,0,0,0
2015-10-02,BREAD,Blue Stru,1,10,11,11,0,0,0
2015-10-02,BREAD,Choc Car,4,4,8,6,2,0,0
2015-10-02,BREAD,Pump Choc,0,16,16,13,3,0,0
2015-10-02,ROLLS,Cinnamon,0,0,0,0,0,0,0
2015-10-02,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2015-10-02,SCONES,Cherry,0,18,18,18,0,0,0
2015-10-02,SCONES,Blueberry,0,0,0,0,0,0,0
2015-10-02,SCONES,Butt Almd,0,15,15,15,0,0,0
2015-10-02,SCONES,Choc Chip,0,0,0,0,0,0,0
2015-10-02,SCONES,Cin Chip,0,0,0,0,0,0,0
2015-10-02,SCONES,PUMPKIN,0,18,18,18,0,0,0
2015-10-02,FRUIT BARS,Blueberry,0,50,50,7,43,0,0
2015-10-02,FRUIT BARS,Cherry,0,50,50,7,43,0,0
2015-10-02,FRUIT BARS,Apple Cin,0,20,20,20,0,0,0
2015-10-02,MUFFINS,Blue Stru,0,16,16,16,0,0,0
